job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,job_title_standardized,job_category,skills_list,tools_list,num_skills_required,num_tools_preferred,salary_min,salary_max,salary_avg,salary_category,city,country_code,country,region,industry_standardized,industry_category,experience_level_standardized,employment_type_standardized,company_size_standardized,posted_date_parsed,posted_year,posted_month,posted_quarter,posted_month_name,skill_TensorFlow,skill_Excel,skill_Pandas,skill_FastAPI,skill_NumPy,skill_Reinforcement Learning,skill_Azure,skill_SQL,skill_Hugging Face,skill_Keras,skill_GCP,skill_AWS,skill_Power BI,skill_Python,skill_PyTorch,skill_LangChain,skill_Scikit-learn,skill_Flask,skill_CUDA,skill_R,skill_C++,skill_MLflow,tool_MLflow,tool_LangChain,tool_FastAPI,tool_KDB+,tool_BigQuery,tool_TensorFlow,tool_PyTorch,tool_Scikit-learn,job_category_encoded,experience_level_encoded,employment_type_encoded,industry_encoded,company_size_encoded,region_encoded,salary_category_encoded,salary_range,salary_range_pct,posting_age,total_tech_count
1114,"Clark, Price and Dickson",Automotive,Data Scientist,"C++, Keras, Pandas",Entry,Contract,"Lake Misty, MZ",134300-219809,2025/4/6,Mid,"Scikit-learn, FastAPI, TensorFlow",Data Scientist,Data Scientist,"['C++', 'Keras', 'Pandas']","['Scikit-learn', 'FastAPI', 'TensorFlow']",3,3,134300,219809,177054.5,Very High (>150K),Lake Misty,MZ,Unknown,Other,Automotive,Automotive & Transportation,Entry,Contract,Mid,2025-04-06,2025,4,2,April,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0,0,0,1,8,3,85509,0.4829529890513938,0,6
1115,Gonzalez PLC,Tech,NLP Engineer,"Keras, Azure, C++",Entry,Internship,"Campbellmouth, IN",97395-189060,2024/12/23,Large,"FastAPI, LangChain",Nlp Engineer,NLP Engineer,"['Keras', 'Azure', 'C++']","['FastAPI', 'LangChain']",3,2,97395,189060,143227.5,High (100K-150K),Campbellmouth,IN,India,Asia,Tech,Technology,Entry,Internship,Large,2024-12-23,2024,12,4,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0,2,6,0,1,0,91665,0.6399958108603445,1,5
1116,Pierce Inc,Automotive,NLP Engineer,"C++, CUDA, Power BI, TensorFlow",Senior,Internship,"Collierchester, PH",144238-220052,2024/1/14,Mid,"Scikit-learn, TensorFlow",Nlp Engineer,NLP Engineer,"['C++', 'CUDA', 'Power BI', 'TensorFlow']","['Scikit-learn', 'TensorFlow']",4,2,144238,220052,182145.0,Very High (>150K),Collierchester,PH,Philippines,Asia,Automotive,Automotive & Transportation,Senior,Internship,Mid,2024-01-14,2024,1,1,January,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,6,2,2,0,1,1,3,75814,0.4162288286804469,1,6
1117,"House, Bond and Myers",E-commerce,Data Scientist,"R, C++, SQL, GCP, MLflow, TensorFlow",Mid,Contract,"West Cathy, PG",149741-230920,2024/7/4,Large,"LangChain, MLflow, TensorFlow",Data Scientist,Data Scientist,"['R', 'C++', 'SQL', 'GCP', 'MLflow', 'TensorFlow']","['LangChain', 'MLflow', 'TensorFlow']",6,3,149741,230920,190330.5,Very High (>150K),West Cathy,PG,Papua New Guinea,Oceania,E-Commerce,Retail & E-commerce,Mid,Contract,Large,2024-07-04,2024,7,3,July,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,4,1,0,1,0,7,3,81179,0.42651598141128194,1,9
1118,Johns Inc,Retail,AI Researcher,"LangChain, Reinforcement Learning, Flask",Senior,Contract,"Rodriguezstad, GN",106079-137034,2023/12/8,Mid,"KDB+, TensorFlow, FastAPI",Ai Researcher,AI Researcher,"['LangChain', 'Reinforcement Learning', 'Flask']","['KDB+', 'TensorFlow', 'FastAPI']",3,3,106079,137034,121556.5,High (100K-150K),Rodriguezstad,GN,Unknown,Other,Retail,Retail & E-commerce,Senior,Contract,Mid,2023-12-08,2023,12,4,December,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,5,1,8,0,30955,0.25465524262380046,2,6
1119,"Matthews, Mcdowell and Reynolds",Automotive,Computer Vision Engineer,"Reinforcement Learning, Excel, Power BI, Hugging Face",Senior,Remote,"Port Jeffstad, MD",98445-165573,2024/11/27,Startup,"TensorFlow, Scikit-learn",Computer Vision Engineer,Computer Vision Engineer,"['Reinforcement Learning', 'Excel', 'Power BI', 'Hugging Face']","['TensorFlow', 'Scikit-learn']",4,2,98445,165573,132009.0,High (100K-150K),Port Jeffstad,MD,Moldova,Europe,Automotive,Automotive & Transportation,Senior,Remote,Startup,2024-11-27,2024,11,4,November,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,0,2,4,0,67128,0.5085107833556803,1,6
1120,Navarro-Costa,Retail,ML Engineer,"C++, TensorFlow, FastAPI, AWS, Reinforcement Learning",Senior,Contract,"Lawrenceton, BG",43140-88722,2024/9/17,Startup,"KDB+, PyTorch",Ml Engineer,ML Engineer,"['C++', 'TensorFlow', 'FastAPI', 'AWS', 'Reinforcement Learning']","['KDB+', 'PyTorch']",5,2,43140,88722,65931.0,Low (<70K),Lawrenceton,BG,Bulgaria,Europe,Retail,Retail & E-commerce,Senior,Contract,Startup,2024-09-17,2024,9,3,September,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,2,0,5,2,4,1,45582,0.6913591482003913,1,7
1121,Morris Inc,Education,AI Product Manager,"Scikit-learn, LangChain, MLflow, Flask",Mid,Remote,"Zunigaside, DM",52046-121333,2024/1/29,Large,"KDB+, LangChain, Scikit-learn",Ai Product Manager,AI Product Manager,"['Scikit-learn', 'LangChain', 'MLflow', 'Flask']","['KDB+', 'LangChain', 'Scikit-learn']",4,3,52046,121333,86689.5,Mid (70K-100K),Zunigaside,DM,Dominica,Caribbean,Education,Education,Mid,Remote,Large,2024-01-29,2024,1,1,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,3,2,0,2,2,69287,0.7992548117130679,1,7
1122,"Miller, Pena and Spencer",E-commerce,AI Product Manager,"Keras, FastAPI, Scikit-learn, R, Hugging Face, PyTorch",Entry,Remote,"East Timothy, BF",99858-123912,2025/1/27,Startup,"MLflow, PyTorch",Ai Product Manager,AI Product Manager,"['Keras', 'FastAPI', 'Scikit-learn', 'R', 'Hugging Face', 'PyTorch']","['MLflow', 'PyTorch']",6,2,99858,123912,111885.0,High (100K-150K),East Timothy,BF,Burkina Faso,Africa,E-Commerce,Retail & E-commerce,Entry,Remote,Startup,2025-01-27,2025,1,1,January,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1,2,0,0,24054,0.21498860437055906,0,8
1123,"Davis, Sosa and Greene",Finance,Quant Researcher,"Keras, Pandas, R, Excel, SQL",Mid,Contract,"North Kristafort, CV",88347-162648,2024/4/22,Mid,"MLflow, PyTorch, BigQuery",Quant Researcher,Quant Researcher,"['Keras', 'Pandas', 'R', 'Excel', 'SQL']","['MLflow', 'PyTorch', 'BigQuery']",5,3,88347,162648,125497.5,High (100K-150K),North Kristafort,CV,Unknown,Other,Finance,Finance & Banking,Mid,Contract,Mid,2024-04-22,2024,4,2,April,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1,0,3,1,8,0,74301,0.5920516344947111,1,8
1124,"Klein, Jordan and Lang",E-commerce,NLP Engineer,"AWS, GCP, Azure",Entry,Remote,"Scottport, SZ",111367-142733,2024/12/11,Large,"TensorFlow, MLflow, LangChain",Nlp Engineer,NLP Engineer,"['AWS', 'GCP', 'Azure']","['TensorFlow', 'MLflow', 'LangChain']",3,3,111367,142733,127050.0,High (100K-150K),Scottport,SZ,Unknown,Other,E-Commerce,Retail & E-commerce,Entry,Remote,Large,2024-12-11,2024,12,4,December,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,3,1,0,8,0,31366,0.24687918142463597,1,6
1125,"Valdez, Nguyen and Espinoza",Healthcare,Data Analyst,"Power BI, R, LangChain, C++",Entry,Full-time,"Andreatown, SR",78429-144042,2025/8/4,Mid,"BigQuery, KDB+",Data Analyst,Data Analyst,"['Power BI', 'R', 'LangChain', 'C++']","['BigQuery', 'KDB+']",4,2,78429,144042,111235.5,High (100K-150K),Andreatown,SR,Unknown,Other,Healthcare,Healthcare,Entry,Full-Time,Mid,2025-08-04,2025,8,3,August,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,1,4,1,8,0,65613,0.5898566554741966,0,6
1126,Patterson-Salazar,Education,Computer Vision Engineer,"C++, Hugging Face, Flask",Senior,Remote,"Port Nicholas, KW",134633-217031,2025/2/27,Large,"PyTorch, BigQuery",Computer Vision Engineer,Computer Vision Engineer,"['C++', 'Hugging Face', 'Flask']","['PyTorch', 'BigQuery']",3,2,134633,217031,175832.0,Very High (>150K),Port Nicholas,KW,Kuwait,Asia,Education,Education,Senior,Remote,Large,2025-02-27,2025,2,1,February,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,2,3,2,0,1,3,82398,0.46861777150916784,0,5
1127,"Thomas, Greene and Munoz",Retail,ML Engineer,"CUDA, FastAPI, Power BI",Senior,Internship,"Lake Jaime, VA",112953-211579,2024/10/17,Mid,"FastAPI, LangChain",Ml Engineer,ML Engineer,"['CUDA', 'FastAPI', 'Power BI']","['FastAPI', 'LangChain']",3,2,112953,211579,162266.0,Very High (>150K),Lake Jaime,VA,Unknown,Other,Retail,Retail & E-commerce,Senior,Internship,Mid,2024-10-17,2024,10,4,October,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,2,2,5,1,8,3,98626,0.6078044692048858,1,5
1128,Torres Ltd,Education,NLP Engineer,"Flask, GCP, C++",Mid,Contract,"Grahambury, BR",144779-159980,2023/12/14,Mid,FastAPI,Nlp Engineer,NLP Engineer,"['Flask', 'GCP', 'C++']",['FastAPI'],3,1,144779,159980,152379.5,Very High (>150K),Grahambury,BR,Brazil,South America,Education,Education,Mid,Contract,Mid,2023-12-14,2023,12,4,December,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,2,1,9,3,15201,0.09975751331379877,2,4
1129,"Young, Peterson and Wood",Finance,Data Scientist,"Flask, Pandas, PyTorch, Excel",Entry,Contract,"New Masonton, KI",117277-164138,2025/9/5,Mid,"FastAPI, TensorFlow",Data Scientist,Data Scientist,"['Flask', 'Pandas', 'PyTorch', 'Excel']","['FastAPI', 'TensorFlow']",4,2,117277,164138,140707.5,High (100K-150K),New Masonton,KI,Kiribati,Oceania,Finance,Finance & Banking,Entry,Contract,Mid,2025-09-05,2025,9,3,September,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,3,1,7,0,46861,0.33303839525256296,0,6
1130,Reilly PLC,Retail,NLP Engineer,"Reinforcement Learning, LangChain, Excel, Pandas, Python, Flask",Mid,Internship,"Cabrerafort, GW",53255-64684,2025/9/16,Mid,"TensorFlow, PyTorch",Nlp Engineer,NLP Engineer,"['Reinforcement Learning', 'LangChain', 'Excel', 'Pandas', 'Python', 'Flask']","['TensorFlow', 'PyTorch']",6,2,53255,64684,58969.5,Low (<70K),Cabrerafort,GW,Guinea-Bissau,Africa,Retail,Retail & E-commerce,Mid,Internship,Mid,2025-09-16,2025,9,3,September,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6,1,2,5,1,0,1,11429,0.1938120553845632,0,8
1131,Woods-Kelly,Retail,Data Scientist,"C++, Python, R, Excel",Entry,Internship,"Millerborough, AL",113739-165657,2024/6/5,Startup,KDB+,Data Scientist,Data Scientist,"['C++', 'Python', 'R', 'Excel']",['KDB+'],4,1,113739,165657,139698.0,High (100K-150K),Millerborough,AL,Unknown,Other,Retail,Retail & E-commerce,Entry,Internship,Startup,2024-06-05,2024,6,2,June,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,0,2,5,2,8,0,51918,0.3716445475239445,1,5
1132,Moss-Jackson,Retail,Computer Vision Engineer,"LangChain, Pandas, TensorFlow, CUDA",Mid,Remote,"Christopherton, TM",64726-112277,2024/10/24,Mid,"LangChain, KDB+",Computer Vision Engineer,Computer Vision Engineer,"['LangChain', 'Pandas', 'TensorFlow', 'CUDA']","['LangChain', 'KDB+']",4,2,64726,112277,88501.5,Mid (70K-100K),Christopherton,TM,Unknown,Other,Retail,Retail & E-commerce,Mid,Remote,Mid,2024-10-24,2024,10,4,October,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,3,5,1,8,2,47551,0.5372903284125128,1,6
1133,Johnson and Sons,Education,NLP Engineer,"MLflow, Flask, AWS",Entry,Contract,"Joneschester, LK",47268-62862,2023/11/23,Startup,"PyTorch, MLflow, TensorFlow",Nlp Engineer,NLP Engineer,"['MLflow', 'Flask', 'AWS']","['PyTorch', 'MLflow', 'TensorFlow']",3,3,47268,62862,55065.0,Low (<70K),Joneschester,LK,Unknown,Other,Education,Education,Entry,Contract,Startup,2023-11-23,2023,11,4,November,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,6,0,0,2,2,8,1,15594,0.28319259057477525,2,6
1134,Green Group,Automotive,Computer Vision Engineer,"SQL, AWS, Power BI, NumPy, Reinforcement Learning",Senior,Internship,"Ramostown, BI",119846-164604,2025/6/19,Startup,FastAPI,Computer Vision Engineer,Computer Vision Engineer,"['SQL', 'AWS', 'Power BI', 'NumPy', 'Reinforcement Learning']",['FastAPI'],5,1,119846,164604,142225.0,High (100K-150K),Ramostown,BI,Burundi,Africa,Automotive,Automotive & Transportation,Senior,Internship,Startup,2025-06-19,2025,6,2,June,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,2,0,0,44758,0.3146985410441202,0,6
1135,Evans LLC,Automotive,AI Product Manager,"Pandas, SQL, Power BI, Python, Reinforcement Learning",Senior,Internship,"Port Kelsey, KI",66099-141841,2023/11/5,Mid,"PyTorch, TensorFlow, Scikit-learn",Ai Product Manager,AI Product Manager,"['Pandas', 'SQL', 'Power BI', 'Python', 'Reinforcement Learning']","['PyTorch', 'TensorFlow', 'Scikit-learn']",5,3,66099,141841,103970.0,High (100K-150K),Port Kelsey,KI,Kiribati,Oceania,Automotive,Automotive & Transportation,Senior,Internship,Mid,2023-11-05,2023,11,4,November,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,7,0,75742,0.7284986053669328,2,8
1136,Chambers PLC,Tech,AI Product Manager,"NumPy, Power BI, LangChain, GCP, Python",Mid,Contract,"Johnberg, VC",72050-137819,2024/3/31,Mid,"PyTorch, MLflow, BigQuery",Ai Product Manager,AI Product Manager,"['NumPy', 'Power BI', 'LangChain', 'GCP', 'Python']","['PyTorch', 'MLflow', 'BigQuery']",5,3,72050,137819,104934.5,High (100K-150K),Johnberg,VC,Saint Vincent and the Grenadines,Caribbean,Tech,Technology,Mid,Contract,Mid,2024-03-31,2024,3,1,March,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,6,1,2,0,65769,0.6267624089312857,1,8
1137,Conner-Young,Education,AI Product Manager,"Azure, Python, FastAPI",Entry,Remote,"Port Amandaburgh, GA",90239-170922,2025/3/24,Startup,BigQuery,Ai Product Manager,AI Product Manager,"['Azure', 'Python', 'FastAPI']",['BigQuery'],3,1,90239,170922,130580.5,High (100K-150K),Port Amandaburgh,GA,Unknown,Other,Education,Education,Entry,Remote,Startup,2025-03-24,2025,3,1,March,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,8,0,80683,0.6178793924054511,0,4
1138,Morris LLC,Automotive,Data Analyst,"Scikit-learn, LangChain, Hugging Face, SQL, Azure, MLflow",Senior,Remote,"East Barrybury, GA",94397-178121,2024/8/2,Large,"LangChain, FastAPI, KDB+",Data Analyst,Data Analyst,"['Scikit-learn', 'LangChain', 'Hugging Face', 'SQL', 'Azure', 'MLflow']","['LangChain', 'FastAPI', 'KDB+']",6,3,94397,178121,136259.0,High (100K-150K),East Barrybury,GA,Unknown,Other,Automotive,Automotive & Transportation,Senior,Remote,Large,2024-08-02,2024,8,3,August,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,2,3,0,0,8,0,83724,0.6144474860376196,1,9
1139,Hawkins-Valdez,Finance,ML Engineer,"CUDA, SQL, NumPy, Python, Flask",Senior,Internship,"Roseton, VE",110310-161110,2024/7/18,Startup,FastAPI,Ml Engineer,ML Engineer,"['CUDA', 'SQL', 'NumPy', 'Python', 'Flask']",['FastAPI'],5,1,110310,161110,135710.0,High (100K-150K),Roseton,VE,Venezuela,South America,Finance,Finance & Banking,Senior,Internship,Startup,2024-07-18,2024,7,3,July,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,2,2,3,2,9,0,50800,0.37432761034558987,1,6
1140,Vance-Mcdowell,Finance,NLP Engineer,"LangChain, CUDA, Excel, Flask",Entry,Internship,"Port Jessica, SG",55784-143211,2024/5/12,Mid,"MLflow, FastAPI",Nlp Engineer,NLP Engineer,"['LangChain', 'CUDA', 'Excel', 'Flask']","['MLflow', 'FastAPI']",4,2,55784,143211,99497.5,Mid (70K-100K),Port Jessica,SG,Singapore,Asia,Finance,Finance & Banking,Entry,Internship,Mid,2024-05-12,2024,5,2,May,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6,0,2,3,1,1,2,87427,0.8786853941053795,1,6
1141,Wright LLC,Finance,Quant Researcher,"AWS, Flask, MLflow, FastAPI, Azure",Senior,Remote,"Sandrastad, IE",149975-199905,2024/4/11,Large,"LangChain, KDB+",Quant Researcher,Quant Researcher,"['AWS', 'Flask', 'MLflow', 'FastAPI', 'Azure']","['LangChain', 'KDB+']",5,2,149975,199905,174940.0,Very High (>150K),Sandrastad,IE,Unknown,Other,Finance,Finance & Banking,Senior,Remote,Large,2024-04-11,2024,4,2,April,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,2,3,3,0,8,3,49930,0.2854121413055905,1,7
1142,Silva LLC,Automotive,Data Analyst,"CUDA, Hugging Face, SQL, GCP, C++, Python",Mid,Internship,"Lewisburgh, BF",82338-95759,2025/8/17,Mid,"PyTorch, BigQuery",Data Analyst,Data Analyst,"['CUDA', 'Hugging Face', 'SQL', 'GCP', 'C++', 'Python']","['PyTorch', 'BigQuery']",6,2,82338,95759,89048.5,Mid (70K-100K),Lewisburgh,BF,Burkina Faso,Africa,Automotive,Automotive & Transportation,Mid,Internship,Mid,2025-08-17,2025,8,3,August,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,1,2,0,1,0,2,13421,0.1507156212625704,0,8
1143,"Sanders, Rodriguez and Meyers",Finance,Quant Researcher,"SQL, LangChain, Hugging Face, R",Mid,Remote,"Port Kathyton, GQ",76484-111575,2024/11/28,Large,FastAPI,Quant Researcher,Quant Researcher,"['SQL', 'LangChain', 'Hugging Face', 'R']",['FastAPI'],4,1,76484,111575,94029.5,Mid (70K-100K),Port Kathyton,GQ,Equatorial Guinea,Africa,Finance,Finance & Banking,Mid,Remote,Large,2024-11-28,2024,11,4,November,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,1,3,3,0,0,2,35091,0.3731913920631291,1,5
1144,Allen Group,E-commerce,NLP Engineer,"TensorFlow, NumPy, GCP, Power BI, FastAPI",Entry,Internship,"Williamsville, MG",147639-215331,2024/9/22,Startup,PyTorch,Nlp Engineer,NLP Engineer,"['TensorFlow', 'NumPy', 'GCP', 'Power BI', 'FastAPI']",['PyTorch'],5,1,147639,215331,181485.0,Very High (>150K),Williamsville,MG,Madagascar,Africa,E-Commerce,Retail & E-commerce,Entry,Internship,Startup,2024-09-22,2024,9,3,September,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,2,0,3,67692,0.3729895032647326,1,6
1145,Webb LLC,Education,ML Engineer,"C++, Hugging Face, Excel, GCP, TensorFlow, FastAPI",Mid,Contract,"Sylviaport, BS",63255-108370,2024/10/10,Mid,"KDB+, MLflow",Ml Engineer,ML Engineer,"['C++', 'Hugging Face', 'Excel', 'GCP', 'TensorFlow', 'FastAPI']","['KDB+', 'MLflow']",6,2,63255,108370,85812.5,Mid (70K-100K),Sylviaport,BS,Bahamas,Caribbean,Education,Education,Mid,Contract,Mid,2024-10-10,2024,10,4,October,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,0,2,1,2,2,45115,0.5257392571012381,1,8
1146,Harris-Brown,E-commerce,ML Engineer,"FastAPI, Azure, MLflow, PyTorch, Excel",Entry,Remote,"East Kimberlyview, ME",129625-193613,2025/7/24,Startup,PyTorch,Ml Engineer,ML Engineer,"['FastAPI', 'Azure', 'MLflow', 'PyTorch', 'Excel']",['PyTorch'],5,1,129625,193613,161619.0,Very High (>150K),East Kimberlyview,ME,Montenegro,Europe,E-Commerce,Retail & E-commerce,Entry,Remote,Startup,2025-07-24,2025,7,3,July,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,3,1,2,4,3,63988,0.3959187966761334,0,6
1147,Stewart-White,Retail,Data Scientist,"Azure, MLflow, Hugging Face, GCP, Keras",Entry,Remote,"West Amber, HU",136317-195529,2025/7/25,Large,"Scikit-learn, PyTorch, LangChain",Data Scientist,Data Scientist,"['Azure', 'MLflow', 'Hugging Face', 'GCP', 'Keras']","['Scikit-learn', 'PyTorch', 'LangChain']",5,3,136317,195529,165923.0,Very High (>150K),West Amber,HU,Hungary,Europe,Retail,Retail & E-commerce,Entry,Remote,Large,2025-07-25,2025,7,3,July,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,0,3,5,0,4,3,59212,0.35686432863436657,0,8
1148,"Roberts, Ford and Davis",Retail,AI Product Manager,"Power BI, MLflow, SQL, AWS",Mid,Full-time,"Hannahfort, LS",148403-180220,2024/6/30,Mid,"KDB+, LangChain, BigQuery",Ai Product Manager,AI Product Manager,"['Power BI', 'MLflow', 'SQL', 'AWS']","['KDB+', 'LangChain', 'BigQuery']",4,3,148403,180220,164311.5,Very High (>150K),Hannahfort,LS,Lesotho,Africa,Retail,Retail & E-commerce,Mid,Full-Time,Mid,2024-06-30,2024,6,2,June,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,5,1,0,3,31817,0.1936383028576819,1,7
1149,"Garcia, Blake and Gardner",Healthcare,Data Analyst,"NumPy, R, Excel, Scikit-learn, Flask, LangChain",Senior,Full-time,"North Cassandraborough, FJ",142640-167377,2024/4/17,Large,KDB+,Data Analyst,Data Analyst,"['NumPy', 'R', 'Excel', 'Scikit-learn', 'Flask', 'LangChain']",['KDB+'],6,1,142640,167377,155008.5,Very High (>150K),North Cassandraborough,FJ,Fiji,Oceania,Healthcare,Healthcare,Senior,Full-Time,Large,2024-04-17,2024,4,2,April,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,4,0,7,3,24737,0.15958479696274722,1,7
1150,Brown-Fisher,Automotive,ML Engineer,"C++, Excel, TensorFlow, PyTorch",Entry,Internship,"Lake Ruthport, JM",143807-217646,2025/2/24,Startup,FastAPI,Ml Engineer,ML Engineer,"['C++', 'Excel', 'TensorFlow', 'PyTorch']",['FastAPI'],4,1,143807,217646,180726.5,Very High (>150K),Lake Ruthport,JM,Jamaica,Caribbean,Automotive,Automotive & Transportation,Entry,Internship,Startup,2025-02-24,2025,2,1,February,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,2,0,2,2,3,73839,0.4085676422660761,0,5
1151,Hayes PLC,Finance,Computer Vision Engineer,"Pandas, C++, Power BI, Hugging Face, Excel",Entry,Internship,"South Michael, GE",83586-94806,2024/7/1,Mid,"KDB+, PyTorch, BigQuery",Computer Vision Engineer,Computer Vision Engineer,"['Pandas', 'C++', 'Power BI', 'Hugging Face', 'Excel']","['KDB+', 'PyTorch', 'BigQuery']",5,3,83586,94806,89196.0,Mid (70K-100K),South Michael,GE,Georgia,Asia,Finance,Finance & Banking,Entry,Internship,Mid,2024-07-01,2024,7,3,July,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,2,3,1,1,2,11220,0.1257903941880802,1,8
1152,"Mccoy, Barnes and Mercado",Automotive,NLP Engineer,"Pandas, Scikit-learn, NumPy",Senior,Full-time,"New Richardburgh, PS",147570-214641,2025/3/25,Startup,FastAPI,Nlp Engineer,NLP Engineer,"['Pandas', 'Scikit-learn', 'NumPy']",['FastAPI'],3,1,147570,214641,181105.5,Very High (>150K),New Richardburgh,PS,Palestine,Middle East,Automotive,Automotive & Transportation,Senior,Full-Time,Startup,2025-03-25,2025,3,1,March,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,0,2,5,3,67071,0.37034214863712034,0,4
1153,Herrera and Sons,Healthcare,ML Engineer,"MLflow, AWS, Flask, SQL, Azure",Entry,Full-time,"East Michael, AO",130398-148438,2024/10/23,Mid,"LangChain, KDB+",Ml Engineer,ML Engineer,"['MLflow', 'AWS', 'Flask', 'SQL', 'Azure']","['LangChain', 'KDB+']",5,2,130398,148438,139418.0,High (100K-150K),East Michael,AO,Angola,Africa,Healthcare,Healthcare,Entry,Full-Time,Mid,2024-10-23,2024,10,4,October,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,5,0,1,4,1,0,0,18040,0.12939505659240558,1,7
